tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 3;2,021;2;30,721;31,123;Boston, MA (Metropolitan Area);St. Louis, MO;29,620;253.44;184.82;5,810;68.62;0.3713;23,810;4.0981;;
Table 3;2,021;2;30,721;34,100;Boston, MA (Metropolitan Area);Philadelphia, PA;53,950;187.00;132.71;5,960;54.29;0.4090;47,990;8.0520;;
Table 3;2,021;2;30,792;30,977;Buffalo, NY;Chicago, IL;16,270;183.96;126.57;2,760;57.39;0.4534;13,510;4.8949;;
Table 3;2,021;2;30,792;32,211;Buffalo, NY;Las Vegas, NV;17,870;255.48;184.97;3,370;70.51;0.3812;14,500;4.3027;;
Table 3;2,021;2;30,977;31,703;Chicago, IL;New York City, NY (Metropolitan Area);370,950;204.83;148.10;50,780;56.73;0.3830;320,170;6.3050;;
Table 3;2,021;2;31,003;30,466;Cedar Rapids/Iowa City, IA;Phoenix, AZ;18,360;150.58;103.91;4,570;46.67;0.4492;13,790;3.0175;;
Table 3;2,021;2;31,454;33,570;Orlando, FL;San Diego, CA;42,080;233.15;164.09;9,500;69.06;0.4209;32,580;3.4295;;
Table 3;2,021;2;31,454;35,096;Orlando, FL;Syracuse, NY;30,880;165.19;109.05;4,640;56.14;0.5148;26,240;5.6552;;
Table 3;2,021;2;31,638;32,211;Fresno, CA;Las Vegas, NV;35,410;113.21;79.93;2,290;33.29;0.4165;33,120;14.4629;;
Table 3;2,021;2;31,650;31,123;Minneapolis/St. Paul, MN;St. Louis, MO;26,180;191.81;139.83;2,420;51.98;0.3718;23,760;9.8182;;
Table 3;2,021;2;31,703;33,851;New York City, NY (Metropolitan Area);Oklahoma City, OK;18,360;276.03;155.61;4,510;120.42;0.7739;13,850;3.0710;;
Table 3;2,021;2;31,823;33,195;Fort Wayne, IN;Tampa, FL (Metropolitan Area);15,670;136.19;93.24;3,610;42.95;0.4606;12,060;3.3407;;
Table 3;2,021;2;31,823;34,082;Fort Wayne, IN;Punta Gorda, FL;15,200;128.80;82.73;5,120;46.07;0.5569;10,080;1.9688;;
Table 3;2,021;2;31,986;30,466;Grand Rapids, MI;Phoenix, AZ;28,240;186.45;126.27;8,170;60.18;0.4766;20,070;2.4566;;
Table 3;2,021;2;31,986;32,211;Grand Rapids, MI;Las Vegas, NV;27,870;165.15;103.76;4,170;61.39;0.5917;23,700;5.6834;;
Table 3;2,021;2;32,211;33,256;Las Vegas, NV;Mission/McAllen/Edinburg, TX;24,860;143.65;98.06;2,130;45.59;0.4650;22,730;10.6714;;
Table 3;2,021;2;32,337;32,457;Indianapolis, IN;San Francisco, CA (Metropolitan Area);25,800;280.97;206.97;6,060;74.00;0.3575;19,740;3.2574;;
Table 3;2,021;2;32,467;34,576;Miami, FL (Metropolitan Area);Rochester, NY;14,300;216.79;147.06;3,080;69.74;0.4742;11,220;3.6429;;
Table 3;2,021;2;32,575;34,027;Los Angeles, CA (Metropolitan Area);West Palm Beach/Palm Beach, FL;16,130;252.51;175.16;4,000;77.36;0.4416;12,130;3.0325;;
Table 3;2,021;2;33,316;31,454;Omaha, NE;Orlando, FL;32,200;181.72;124.75;3,450;56.97;0.4566;28,750;8.3333;;
Table 3;2,021;2;33,316;32,457;Omaha, NE;San Francisco, CA (Metropolitan Area);14,730;264.50;192.39;2,410;72.10;0.3748;12,320;5.1120;;
Table 3;2,021;2;34,100;33,214;Philadelphia, PA;San Antonio, TX;16,380;242.96;121.64;7,640;121.32;0.9974;8,740;1.1440;;
Table 3;2,021;2;34,100;34,057;Philadelphia, PA;Portland, OR;17,390;253.32;183.28;4,530;70.03;0.3821;12,860;2.8388;;
Table 3;2,021;2;34,108;30,466;Peoria, IL;Phoenix, AZ;14,360;122.36;88.77;5,910;33.59;0.3784;8,450;1.4298;;
Table 3;2,021;1;30,158;32,467;Atlantic City, NJ;Miami, FL (Metropolitan Area);8,640;96.50;88.65;21,660;7.85;0.0886;-13,020;-0.6011;;
Table 3;2,021;1;30,189;30,466;Colorado Springs, CO;Phoenix, AZ;9,650;118.33;106.97;16,830;11.36;0.1062;-7,180;-0.4266;;
Table 3;2,021;1;30,408;34,082;Appleton, WI;Punta Gorda, FL;11,490;135.97;127.89;11,470;8.08;0.0632;20;0.0017;;
Table 3;2,021;1;30,408;34,761;Appleton, WI;Sanford, FL;9,430;118.47;110.25;10,510;8.22;0.0746;-1,080;-0.1028;;
Table 3;2,021;1;30,423;31,295;Austin, TX;Detroit, MI;13,090;221.22;176.93;36,110;44.29;0.2504;-23,020;-0.6375;;
Table 3;2,021;1;30,423;34,614;Austin, TX;Salt Lake City, UT;23,030;222.51;210.23;36,330;12.27;0.0584;-13,300;-0.3661;;
Table 3;2,021;1;30,466;34,057;Phoenix, AZ;Portland, OR;84,430;175.34;155.36;131,100;19.98;0.1286;-46,670;-0.3560;;
Table 3;2,021;1;30,466;34,314;Phoenix, AZ;Provo, UT;14,360;80.67;74.35;11,590;6.32;0.0851;2,770;0.2390;;
Table 3;2,021;1;30,466;34,457;Phoenix, AZ;Rapid City, SD;11,050;125.39;112.40;13,390;12.99;0.1156;-2,340;-0.1748;;
Table 3;2,021;1;30,647;31,714;Cleveland, OH (Metropolitan Area);Fort Myers, FL;46,570;149.56;138.54;58,850;11.02;0.0796;-12,280;-0.2087;;
Table 3;2,021;1;30,647;34,986;Cleveland, OH (Metropolitan Area);Sarasota/Bradenton, FL;11,180;149.57;132.39;13,180;17.18;0.1298;-2,000;-0.1518;;
Table 3;2,021;1;30,713;30,559;Boise, ID;Seattle, WA;35,570;116.12;110.01;62,810;6.11;0.0556;-27,240;-0.4337;;
Table 3;2,021;1;30,713;31,884;Boise, ID;Spokane, WA;13,430;151.75;117.43;27,050;34.31;0.2922;-13,620;-0.5035;;
Table 3;2,021;1;30,713;34,057;Boise, ID;Portland, OR;15,660;169.14;147.34;40,340;21.80;0.1480;-24,680;-0.6118;;
Table 3;2,021;1;30,721;30,198;Boston, MA (Metropolitan Area);Pittsburgh, PA;10,810;156.51;141.06;58,960;15.45;0.1095;-48,150;-0.8167;;
Table 3;2,021;1;30,721;30,693;Boston, MA (Metropolitan Area);Nashville, TN;18,310;176.43;148.28;83,790;28.14;0.1898;-65,480;-0.7815;;
Table 3;2,021;1;30,721;30,994;Boston, MA (Metropolitan Area);Charleston, SC;14,120;195.70;171.49;36,160;24.20;0.1411;-22,040;-0.6095;;
Table 3;2,021;1;30,721;31,650;Boston, MA (Metropolitan Area);Minneapolis/St. Paul, MN;16,690;204.35;175.78;76,200;28.57;0.1625;-59,510;-0.7810;;
Table 3;2,021;1;30,721;34,100;Boston, MA (Metropolitan Area);Philadelphia, PA;14,460;182.03;151.95;147,570;30.08;0.1980;-133,110;-0.9020;;
Table 3;2,021;1;30,792;31,703;Buffalo, NY;New York City, NY (Metropolitan Area);15,170;172.32;155.22;73,660;17.10;0.1101;-58,490;-0.7940;;
Table 3;2,021;1;30,792;31,714;Buffalo, NY;Fort Myers, FL;10,520;179.22;164.08;26,230;15.14;0.0923;-15,710;-0.5989;;
Table 3;2,021;1;30,849;30,325;Bozeman, MT;Denver, CO;8,760;192.90;182.30;16,910;10.60;0.0581;-8,150;-0.4820;;
Table 3;2,021;1;30,977;31,136;Chicago, IL;Jacksonville, FL;22,900;203.18;182.92;45,970;20.26;0.1108;-23,070;-0.5018;;
Table 3;2,021;1;30,994;31,703;Charleston, SC;New York City, NY (Metropolitan Area);36,500;168.99;152.93;91,840;16.06;0.1050;-55,340;-0.6026;;
Table 3;2,021;1;31,003;34,082;Cedar Rapids/Iowa City, IA;Punta Gorda, FL;13,210;123.61;117.48;14,000;6.13;0.0522;-790;-0.0564;;
Table 3;2,021;1;31,066;33,195;Columbus, OH;Tampa, FL (Metropolitan Area);33,580;152.53;145.08;50,560;7.45;0.0514;-16,980;-0.3358;;
Table 3;2,021;1;31,295;31,136;Detroit, MI;Jacksonville, FL;12,560;195.32;160.95;25,230;34.37;0.2135;-12,670;-0.5022;;
Table 3;2,021;1;31,295;31,714;Detroit, MI;Fort Myers, FL;125,650;208.39;191.01;130,580;17.38;0.0910;-4,930;-0.0378;;
Table 3;2,021;1;31,295;34,027;Detroit, MI;West Palm Beach/Palm Beach, FL;19,510;245.53;226.86;25,350;18.67;0.0823;-5,840;-0.2304;;
Table 3;2,021;1;31,423;34,082;Des Moines, IA;Punta Gorda, FL;11,800;135.21;125.30;11,700;9.91;0.0791;100;0.0086;;
Table 3;2,021;1;31,453;33,044;Houston, TX;Louisville, KY;8,240;208.73;195.99;18,570;12.73;0.0650;-10,330;-0.5563;;
Table 3;2,021;1;31,453;33,342;Houston, TX;Milwaukee, WI;8,250;214.55;200.69;21,350;13.86;0.0691;-13,100;-0.6136;;
Table 3;2,021;1;31,637;30,466;Fargo, ND;Phoenix, AZ;30,720;131.80;119.54;44,100;12.26;0.1025;-13,380;-0.3034;;
Table 3;2,021;1;31,703;33,214;New York City, NY (Metropolitan Area);San Antonio, TX;11,320;262.95;240.28;64,370;22.66;0.0943;-53,050;-0.8241;;
Table 3;2,021;1;31,703;34,057;New York City, NY (Metropolitan Area);Portland, OR;14,960;257.81;232.10;75,050;25.71;0.1108;-60,090;-0.8007;;
Table 3;2,021;1;31,703;34,685;New York City, NY (Metropolitan Area);Savannah, GA;24,380;165.31;151.97;64,330;13.34;0.0878;-39,950;-0.6210;;
Table 3;2,021;1;31,714;33,316;Fort Myers, FL;Omaha, NE;10,800;211.78;193.54;11,660;18.25;0.0943;-860;-0.0738;;
Table 3;2,021;1;31,721;34,082;Flint, MI;Punta Gorda, FL;19,110;122.42;106.66;21,660;15.75;0.1477;-2,550;-0.1177;;
Table 3;2,021;1;31,823;34,082;Fort Wayne, IN;Punta Gorda, FL;14,590;123.47;92.67;19,040;30.80;0.3323;-4,450;-0.2337;;
Table 3;2,021;1;31,986;34,082;Grand Rapids, MI;Punta Gorda, FL;20,410;124.31;103.69;22,810;20.62;0.1989;-2,400;-0.1052;;
Table 3;2,021;1;31,986;34,761;Grand Rapids, MI;Sanford, FL;21,820;104.23;99.09;29,650;5.14;0.0518;-7,830;-0.2641;;
Table 3;2,021;1;32,337;30,559;Indianapolis, IN;Seattle, WA;8,170;222.83;205.32;19,090;17.51;0.0853;-10,920;-0.5720;;
Table 3;2,021;1;32,337;34,082;Indianapolis, IN;Punta Gorda, FL;15,270;111.74;86.21;15,280;25.53;0.2961;-10;-0.0006;;
Table 3;2,021;1;32,337;34,761;Indianapolis, IN;Sanford, FL;8,190;96.26;84.94;7,730;11.32;0.1332;460;0.0595;;
Table 3;2,021;1;32,337;34,986;Indianapolis, IN;Sarasota/Bradenton, FL;15,970;137.26;112.66;15,400;24.60;0.2184;570;0.0370;;
Table 3;2,021;1;32,575;30,436;Los Angeles, CA (Metropolitan Area);Tucson, AZ;13,260;164.52;155.93;56,790;8.58;0.0550;-43,530;-0.7665;;
Table 3;2,021;1;32,575;34,057;Los Angeles, CA (Metropolitan Area);Portland, OR;97,390;158.89;144.46;317,810;14.43;0.0999;-220,420;-0.6936;;
Table 3;2,021;1;32,945;34,082;Lexington, KY;Punta Gorda, FL;9,370;104.62;85.04;10,420;19.57;0.2302;-1,050;-0.1008;;
Table 3;2,021;1;33,044;34,082;Louisville, KY;Punta Gorda, FL;8,430;96.33;86.27;9,470;10.06;0.1166;-1,040;-0.1098;;
Table 3;2,021;1;33,105;31,504;Cincinnati, OH;Valparaiso, FL;7,570;114.87;107.26;7,440;7.61;0.0709;130;0.0175;;
Table 3;2,021;1;33,105;31,714;Cincinnati, OH;Fort Myers, FL;30,140;180.13;170.89;31,850;9.24;0.0541;-1,710;-0.0537;;
Table 3;2,021;1;33,105;34,082;Cincinnati, OH;Punta Gorda, FL;17,610;97.81;82.68;17,720;15.13;0.1830;-110;-0.0062;;
Table 3;2,021;1;33,105;34,761;Cincinnati, OH;Sanford, FL;9,420;92.41;83.42;12,130;8.98;0.1077;-2,710;-0.2234;;
Table 3;2,021;1;33,192;33,570;Sacramento, CA;San Diego, CA;56,580;128.65;107.00;165,320;21.65;0.2023;-108,740;-0.6578;;
Table 3;2,021;1;33,195;35,165;Tampa, FL (Metropolitan Area);Toledo, OH;7,380;106.14;92.79;7,550;13.36;0.1440;-170;-0.0225;;
Table 3;2,021;1;33,198;30,559;Kansas City, MO;Seattle, WA;12,390;193.31;181.84;30,910;11.47;0.0631;-18,520;-0.5992;;
Table 3;2,021;1;33,485;30,466;Madison, WI;Phoenix, AZ;12,080;226.33;201.45;19,420;24.88;0.1235;-7,340;-0.3780;;
Table 3;2,021;1;33,486;30,466;Missoula, MT;Phoenix, AZ;7,440;142.65;132.70;9,150;9.95;0.0750;-1,710;-0.1869;;
Table 3;2,021;1;33,851;30,852;Oklahoma City, OK;Washington, DC (Metropolitan Area);8,930;222.10;211.01;28,590;11.10;0.0526;-19,660;-0.6876;;
Table 3;2,021;1;33,851;31,454;Oklahoma City, OK;Orlando, FL;12,230;196.71;185.81;22,020;10.90;0.0587;-9,790;-0.4446;;
Table 3;2,021;1;34,057;31,884;Portland, OR;Spokane, WA;10,360;175.51;159.74;29,710;15.77;0.0987;-19,350;-0.6513;;
Table 3;2,021;1;34,082;34,512;Punta Gorda, FL;Rockford, IL;11,520;112.81;97.93;13,320;14.88;0.1520;-1,800;-0.1351;;
Table 3;2,021;1;34,082;34,696;Punta Gorda, FL;South Bend, IN;15,030;102.02;93.60;15,100;8.41;0.0899;-70;-0.0046;;
Table 3;2,021;1;34,082;34,952;Punta Gorda, FL;Springfield, IL;10,910;97.96;87.27;10,910;10.69;0.1224;0;0.0000;;
Table 3;2,021;1;34,108;34,082;Peoria, IL;Punta Gorda, FL;12,560;113.97;105.75;16,010;8.22;0.0777;-3,450;-0.2155;;
Table 3;2,020;4;30,423;31,295;Austin, TX;Detroit, MI;16,470;196.07;190.36;54,510;5.70;0.0300;-38,040;-0.6978;;
Table 3;2,020;4;30,431;33,195;Asheville, NC;Tampa, FL (Metropolitan Area);13,850;107.31;104.31;25,390;3.00;0.0288;-11,540;-0.4545;;
Table 3;2,020;4;30,431;34,761;Asheville, NC;Sanford, FL;8,010;80.93;76.07;16,630;4.86;0.0639;-8,620;-0.5183;;
Table 3;2,020;4;30,466;34,314;Phoenix, AZ;Provo, UT;16,310;85.95;80.16;25,290;5.79;0.0722;-8,980;-0.3551;;
Table 3;2,020;4;30,559;31,884;Seattle, WA;Spokane, WA;29,180;130.47;122.30;130,650;8.17;0.0668;-101,470;-0.7767;;
Table 3;2,020;4;30,713;30,559;Boise, ID;Seattle, WA;38,620;119.51;118.27;94,970;1.24;0.0105;-56,350;-0.5934;;
Table 3;2,020;4;30,713;31,884;Boise, ID;Spokane, WA;14,630;122.59;115.98;39,000;6.61;0.0570;-24,370;-0.6249;;
Table 3;2,020;4;30,721;34,100;Boston, MA (Metropolitan Area);Philadelphia, PA;18,450;168.44;163.74;250,650;4.71;0.0287;-232,200;-0.9264;;
Table 3;2,020;4;31,136;32,467;Jacksonville, FL;Miami, FL (Metropolitan Area);9,070;154.85;137.84;66,670;17.01;0.1234;-57,600;-0.8640;;
Table 3;2,020;4;31,295;31,136;Detroit, MI;Jacksonville, FL;9,620;186.92;165.63;33,500;21.30;0.1286;-23,880;-0.7128;;
Table 3;2,020;4;31,295;33,198;Detroit, MI;Kansas City, MO;12,660;190.47;187.56;39,020;2.91;0.0155;-26,360;-0.6756;;
Table 3;2,020;4;31,638;32,211;Fresno, CA;Las Vegas, NV;9,750;105.37;98.59;26,600;6.79;0.0688;-16,850;-0.6335;;
Table 3;2,020;4;31,650;33,192;Minneapolis/St. Paul, MN;Sacramento, CA;11,850;224.00;220.37;37,870;3.62;0.0164;-26,020;-0.6871;;
Table 3;2,020;4;31,650;34,100;Minneapolis/St. Paul, MN;Philadelphia, PA;15,970;188.32;183.53;81,420;4.79;0.0261;-65,450;-0.8039;;
Table 3;2,020;4;31,986;34,082;Grand Rapids, MI;Punta Gorda, FL;13,510;132.01;122.39;17,820;9.61;0.0785;-4,310;-0.2419;;
Table 3;2,020;4;32,211;34,716;Las Vegas, NV;Stockton, CA;7,770;94.45;89.23;25,180;5.22;0.0585;-17,410;-0.6914;;
Table 3;2,020;4;32,337;31,136;Indianapolis, IN;Jacksonville, FL;7,020;175.65;170.36;18,160;5.29;0.0310;-11,140;-0.6134;;
Table 3;2,020;4;32,575;30,436;Los Angeles, CA (Metropolitan Area);Tucson, AZ;13,280;164.85;157.48;80,590;7.38;0.0468;-67,310;-0.8352;;
Table 3;2,020;4;32,575;34,057;Los Angeles, CA (Metropolitan Area);Portland, OR;112,770;163.22;161.28;491,470;1.95;0.0121;-378,700;-0.7706;;
Table 3;2,020;4;33,105;34,082;Cincinnati, OH;Punta Gorda, FL;11,580;97.62;95.97;19,580;1.65;0.0172;-8,000;-0.4086;;
Table 3;2,020;4;33,192;33,570;Sacramento, CA;San Diego, CA;57,660;138.97;121.55;222,500;17.42;0.1433;-164,840;-0.7408;;
Table 3;2,020;4;34,057;30,559;Portland, OR;Seattle, WA;7,010;153.14;141.80;77,600;11.34;0.0800;-70,590;-0.9097;;
Table 3;2,020;4;34,492;33,195;Raleigh/Durham, NC;Tampa, FL (Metropolitan Area);17,350;158.00;155.42;65,800;2.59;0.0166;-48,450;-0.7363;;
Table 3;2,020;3;30,154;31,703;Nantucket, MA;New York City, NY (Metropolitan Area);11,480;204.66;198.92;55,450;5.74;0.0289;-43,970;-0.7930;;
Table 3;2,020;3;30,397;34,027;Atlanta, GA (Metropolitan Area);West Palm Beach/Palm Beach, FL;12,180;213.48;184.37;57,380;29.11;0.1579;-45,200;-0.7877;;
Table 3;2,020;3;30,423;34,614;Austin, TX;Salt Lake City, UT;15,060;200.05;196.02;41,870;4.02;0.0205;-26,810;-0.6403;;
Table 3;2,020;3;30,431;32,467;Asheville, NC;Miami, FL (Metropolitan Area);8,480;118.17;109.29;28,910;8.88;0.0812;-20,430;-0.7067;;
Table 3;2,020;3;30,466;34,314;Phoenix, AZ;Provo, UT;9,120;79.01;75.23;23,000;3.78;0.0502;-13,880;-0.6035;;
Table 3;2,020;3;30,559;31,884;Seattle, WA;Spokane, WA;19,310;139.48;129.24;102,580;10.24;0.0793;-83,270;-0.8118;;
Table 3;2,020;3;30,615;33,570;El Paso, TX;San Diego, CA;6,050;145.86;125.89;29,670;19.97;0.1586;-23,620;-0.7961;;
Table 3;2,020;3;30,647;31,135;Cleveland, OH (Metropolitan Area);Myrtle Beach, SC;6,400;107.41;103.74;17,410;3.67;0.0354;-11,010;-0.6324;;
Table 3;2,020;3;30,713;30,559;Boise, ID;Seattle, WA;29,810;129.39;122.80;86,780;6.58;0.0536;-56,970;-0.6565;;
Table 3;2,020;3;30,713;31,884;Boise, ID;Spokane, WA;10,710;116.29;113.78;38,270;2.51;0.0221;-27,560;-0.7202;;
Table 3;2,020;3;30,713;34,057;Boise, ID;Portland, OR;13,100;153.58;150.24;52,210;3.34;0.0222;-39,110;-0.7491;;
Table 3;2,020;3;30,721;34,524;Boston, MA (Metropolitan Area);Richmond, VA;7,790;161.21;156.45;77,830;4.76;0.0304;-70,040;-0.8999;;
Table 3;2,020;3;30,994;32,467;Charleston, SC;Miami, FL (Metropolitan Area);7,360;160.01;149.20;30,920;10.81;0.0724;-23,560;-0.7620;;
Table 3;2,020;3;31,295;31,136;Detroit, MI;Jacksonville, FL;8,900;155.12;148.73;29,080;6.39;0.0429;-20,180;-0.6940;;
Table 3;2,020;3;31,638;32,211;Fresno, CA;Las Vegas, NV;6,800;102.45;99.47;21,840;2.98;0.0300;-15,040;-0.6886;;
Table 3;2,020;3;31,648;32,575;Kalispell, MT;Los Angeles, CA (Metropolitan Area);11,770;211.13;208.87;25,240;2.26;0.0108;-13,470;-0.5337;;
Table 3;2,020;3;31,834;31,504;Fayetteville, AR;Valparaiso, FL;6,380;105.02;97.32;13,010;7.71;0.0792;-6,630;-0.5096;;
Table 3;2,020;3;32,211;34,716;Las Vegas, NV;Stockton, CA;7,050;95.01;87.43;24,390;7.58;0.0868;-17,340;-0.7110;;
Table 3;2,020;3;32,575;34,433;Los Angeles, CA (Metropolitan Area);Santa Rosa, CA;6,040;164.72;154.97;43,950;9.75;0.0629;-37,910;-0.8626;;
Table 3;2,020;3;32,575;34,614;Los Angeles, CA (Metropolitan Area);Salt Lake City, UT;108,320;157.29;151.00;367,400;6.29;0.0417;-259,080;-0.7052;;
Table 3;2,020;3;33,105;34,082;Cincinnati, OH;Punta Gorda, FL;6,600;85.10;79.90;17,160;5.20;0.0651;-10,560;-0.6154;;
Table 3;2,020;3;33,192;33,570;Sacramento, CA;San Diego, CA;58,330;117.35;113.29;233,120;4.06;0.0358;-174,790;-0.7498;;
Table 3;2,020;3;33,264;30,559;Medford, OR;Seattle, WA;6,660;142.74;120.86;23,820;21.88;0.1810;-17,160;-0.7204;;
Table 3;2,020;3;34,492;33,195;Raleigh/Durham, NC;Tampa, FL (Metropolitan Area);11,580;144.68;133.10;60,730;11.58;0.0870;-49,150;-0.8093;;
Table 3;2,020;3;34,614;33,570;Salt Lake City, UT;San Diego, CA;37,980;154.44;141.55;120,420;12.89;0.0910;-82,440;-0.6846;;
Table 3;2,020;2;30,198;34,082;Pittsburgh, PA;Punta Gorda, FL;3,250;103.73;85.28;15,440;18.45;0.2163;-12,190;-0.7895;(40.442169, -79.994945);(40.881194, -88.628678)
Table 3;2,020;2;30,325;31,871;Denver, CO;Greenville/Spartanburg, SC;2,530;200.57;177.00;17,870;23.57;0.1332;-15,340;-0.8584;(39.738453, -104.984853);(44.513288, -88.013256)
Table 3;2,020;2;30,466;34,314;Phoenix, AZ;Provo, UT;5,120;88.98;75.15;27,230;13.83;0.1840;-22,110;-0.8120;(30.406931, -87.217578);(41.824461, -71.412747)
Table 3;2,020;2;30,559;31,884;Seattle, WA;Spokane, WA;7,210;150.80;135.42;109,100;15.38;0.1136;-101,890;-0.9339;(47.603229, -122.33028);(47.658999, -117.425022)
Table 3;2,020;2;30,713;34,057;Boise, ID;Portland, OR;5,120;170.34;142.92;53,990;27.42;0.1918;-48,870;-0.9052;(43.597772, -83.884521);(45.516018, -122.681425)
Table 3;2,020;2;30,792;31,703;Buffalo, NY;New York City, NY (Metropolitan Area);3,100;203.22;153.28;151,470;49.95;0.3258;-148,370;-0.9795;(39.945422, -78.64671);(40.123164, -75.333718)
Table 3;2,020;2;30,977;31,135;Chicago, IL;Myrtle Beach, SC;2,540;159.30;143.56;20,950;15.74;0.1096;-18,410;-0.8788;(41.775002, -87.696388);(33.68785, -78.883852)
Table 3;2,020;2;31,295;31,453;Detroit, MI;Houston, TX;10,020;244.55;215.69;80,730;28.86;0.1338;-70,710;-0.8759;(42.332916, -83.047853);(29.760803, -95.369506)
Table 3;2,020;2;31,703;34,685;New York City, NY (Metropolitan Area);Savannah, GA;6,280;202.75;177.43;117,920;25.32;0.1427;-111,640;-0.9467;(40.123164, -75.333718);(40.115007, -111.654713)
Table 3;2,020;2;32,337;34,082;Indianapolis, IN;Punta Gorda, FL;4,700;104.67;86.24;20,450;18.43;0.2137;-15,750;-0.7702;(39.76845, -86.156212);(40.881194, -88.628678)
Table 3;2,020;2;32,467;31,454;Miami, FL (Metropolitan Area);Orlando, FL;2,780;153.24;131.88;60,640;21.36;0.1620;-57,860;-0.9542;(44.977479, -93.264346);(28.538331, -81.378879)
Table 3;2,020;2;32,575;34,614;Los Angeles, CA (Metropolitan Area);Salt Lake City, UT;42,930;162.52;145.54;361,540;16.97;0.1166;-318,610;-0.8813;(34.052238, -118.243344);(40.758478, -111.888142)
Table 3;2,020;2;33,105;34,082;Cincinnati, OH;Punta Gorda, FL;6,050;92.91;83.70;27,110;9.21;0.1100;-21,060;-0.7768;(39.104427, -84.513808);(40.881194, -88.628678)
Table 3;2,020;2;33,264;30,559;Medford, OR;Seattle, WA;2,610;141.15;120.97;21,970;20.18;0.1668;-19,360;-0.8812;(42.064492, -87.93678);(47.603229, -122.33028)
Table 3;2,020;2;34,262;30,559;Palm Springs, CA;Seattle, WA;7,430;245.26;192.23;64,030;53.03;0.2759;-56,600;-0.8840;(33.830302, -116.546843);(47.603229, -122.33028)
Table 3;2,020;2;34,614;33,570;Salt Lake City, UT;San Diego, CA;12,290;169.27;143.51;109,120;25.76;0.1795;-96,830;-0.8874;(40.758478, -111.888142);(32.71576, -117.163817)
Table 3;2,020;1;30,194;31,714;Dallas/Fort Worth, TX;Fort Myers, FL;28,850;279.16;233.49;38,840;45.67;0.1956;-9,990;-0.2572;(40.11086, -77.035636);(40.253979, -103.801495)
Table 3;2,020;1;30,325;33,044;Denver, CO;Louisville, KY;15,610;237.92;189.11;14,780;48.80;0.2581;830;0.0562;(39.738453, -104.984853);(38.256078, -85.751569)
Table 3;2,020;1;30,325;34,262;Denver, CO;Palm Springs, CA;18,410;225.51;194.73;26,270;30.78;0.1581;-7,860;-0.2992;(39.738453, -104.984853);(33.830302, -116.546843)
Table 3;2,020;1;30,423;34,100;Austin, TX;Philadelphia, PA;27,700;291.56;250.01;39,550;41.55;0.1662;-11,850;-0.2996;(30.264979, -97.746598);(39.951061, -75.16562)
Table 3;2,020;1;30,466;34,492;Phoenix, AZ;Raleigh/Durham, NC;25,780;302.06;248.93;35,720;53.13;0.2134;-9,940;-0.2783;(30.406931, -87.217578);(42.673348, -72.179683)
Table 3;2,020;1;30,529;30,852;Hartford, CT;Washington, DC (Metropolitan Area);47,040;210.26;152.74;84,420;57.52;0.3766;-37,380;-0.4428;(41.765775, -72.673356);(38.892062, -77.019912)
Table 3;2,020;1;30,647;33,570;Cleveland, OH (Metropolitan Area);San Diego, CA;13,390;272.89;230.72;23,000;42.17;0.1828;-9,610;-0.4178;(41.505546, -81.6915);(32.71576, -117.163817)
Table 3;2,020;1;30,713;34,614;Boise, ID;Salt Lake City, UT;16,980;218.97;181.84;22,370;37.13;0.2042;-5,390;-0.2410;(43.597772, -83.884521);(40.758478, -111.888142)
Table 3;2,020;1;30,721;30,792;Boston, MA (Metropolitan Area);Buffalo, NY;28,280;135.25;112.06;37,310;23.19;0.2069;-9,030;-0.2420;(42.358894, -71.056742);(39.945422, -78.64671)
Table 3;2,020;1;30,785;31,703;Burlington, VT;New York City, NY (Metropolitan Area);23,430;167.16;144.51;31,240;22.65;0.1568;-7,810;-0.2500;(44.475949, -73.212481);(40.123164, -75.333718)
Table 3;2,020;1;30,792;31,703;Buffalo, NY;New York City, NY (Metropolitan Area);73,660;155.22;134.67;97,840;20.55;0.1526;-24,180;-0.2471;(39.945422, -78.64671);(40.123164, -75.333718)
Table 3;2,020;1;30,977;34,262;Chicago, IL;Palm Springs, CA;25,190;312.56;253.00;39,680;59.56;0.2354;-14,490;-0.3652;(41.775002, -87.696388);(33.830302, -116.546843)
Table 3;2,020;1;31,136;32,211;Jacksonville, FL;Las Vegas, NV;18,450;277.15;226.86;26,020;50.29;0.2217;-7,570;-0.2909;(30.325968, -81.65676);(36.169202, -115.140597)
Table 3;2,020;1;31,714;30,466;Fort Myers, FL;Phoenix, AZ;15,750;309.37;234.22;21,340;75.15;0.3209;-5,590;-0.2620;(40.253979, -103.801495);(30.406931, -87.217578)
Table 3;2,020;1;31,714;30,693;Fort Myers, FL;Nashville, TN;14,890;225.34;177.05;21,590;48.30;0.2728;-6,700;-0.3103;(40.253979, -103.801495);(36.166687, -86.779932)
Table 3;2,020;1;32,211;33,667;Las Vegas, NV;Norfolk, VA (Metropolitan Area);16,110;259.35;223.33;24,320;36.02;0.1613;-8,210;-0.3376;(36.169202, -115.140597);(36.846164, -76.285913)
