tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 4;2,020;3;31,481;31,123;Panama City, FL;St. Louis, MO;8,480;127.43;227.28;8,240;-99.85;-0.4393;240;0.0291;;
Table 4;2,020;3;31,703;33,851;New York City, NY (Metropolitan Area);Oklahoma City, OK;8,770;161.15;283.63;28,160;-122.49;-0.4318;-19,390;-0.6886;;
Table 4;2,020;3;31,986;30,559;Grand Rapids, MI;Seattle, WA;7,020;175.81;297.68;14,640;-121.86;-0.4094;-7,620;-0.5205;;
Table 4;2,020;3;31,986;32,575;Grand Rapids, MI;Los Angeles, CA (Metropolitan Area);13,190;192.63;327.74;25,800;-135.11;-0.4122;-12,610;-0.4888;;
Table 4;2,020;3;32,211;32,467;Las Vegas, NV;Miami, FL (Metropolitan Area);65,530;142.69;238.33;136,110;-95.64;-0.4013;-70,580;-0.5186;;
Table 4;2,020;3;32,337;34,100;Indianapolis, IN;Philadelphia, PA;8,830;190.41;337.09;30,660;-146.69;-0.4352;-21,830;-0.7120;;
Table 4;2,020;3;32,467;30,559;Miami, FL (Metropolitan Area);Seattle, WA;26,030;181.43;305.75;76,020;-124.32;-0.4066;-49,990;-0.6576;;
Table 4;2,020;3;33,316;31,454;Omaha, NE;Orlando, FL;10,010;117.76;199.78;23,500;-82.02;-0.4106;-13,490;-0.5740;;
Table 4;2,020;3;33,667;30,466;Norfolk, VA (Metropolitan Area);Phoenix, AZ;7,840;190.49;322.63;10,910;-132.15;-0.4096;-3,070;-0.2814;;
Table 4;2,020;3;33,667;31,123;Norfolk, VA (Metropolitan Area);St. Louis, MO;6,130;152.78;260.69;11,270;-107.91;-0.4139;-5,140;-0.4561;;
